,task,trial,horizon,uncertainty,slot1_value,slot2_value,choice,RT,reward,forced,participant,tier
10855,7,0,5,1,56,60,0,909.571,69,1,9,0.0
10856,7,1,5,1,56,60,0,341.358,57,1,9,0.0
10857,7,2,5,1,56,60,0,301.168,60,1,9,0.0
10858,7,3,5,1,56,60,1,278.58,56,1,9,0.0
10859,7,4,5,1,56,60,0,1808.724,61,0,9,0.0
10860,8,0,10,3,48,60,1,676.932,43,1,9,0.0
10861,8,1,10,3,48,60,0,246.882,53,1,9,0.0
10862,8,2,10,3,48,60,1,242.944,70,1,9,0.0
10863,8,3,10,3,48,60,1,645.657,55,1,9,0.0
10864,8,4,10,3,48,60,1,1746.151,62,0,9,0.0
10865,8,5,10,3,48,60,1,224.211,66,0,9,0.0
10866,8,6,10,3,48,60,1,164.36999999999998,63,0,9,0.0
10867,8,7,10,3,48,60,0,529.5649999999999,54,0,9,0.0
10868,8,8,10,3,48,60,1,296.409,59,0,9,0.0
10869,8,9,10,3,48,60,1,281.873,60,0,9,0.0
10870,9,0,5,3,80,60,1,411.841,48,1,9,0.0
10871,9,1,5,3,80,60,1,312.471,61,1,9,0.0
10872,9,2,5,3,80,60,0,1073.88,89,1,9,0.0
10873,9,3,5,3,80,60,1,419.579,58,1,9,0.0
10874,9,4,5,3,80,60,0,207.901,75,0,9,0.0
10875,10,0,5,1,40,60,1,565.378,63,1,9,0.0
10876,10,1,5,1,40,60,0,364.083,40,1,9,0.0
10877,10,2,5,1,40,60,0,603.288,44,1,9,0.0
10878,10,3,5,1,40,60,0,576.443,50,1,9,0.0
10879,10,4,5,1,40,60,1,1046.447,73,0,9,0.0
10880,11,0,10,2,40,70,1,521.179,68,1,9,0.0
10881,11,1,10,2,40,70,0,409.831,44,1,9,0.0
10882,11,2,10,2,40,70,1,343.124,73,1,9,0.0
10883,11,3,10,2,40,70,0,302.53799999999995,62,1,9,0.0
10884,11,4,10,2,40,70,1,279.922,60,0,9,0.0
10885,11,5,10,2,40,70,1,417.577,62,0,9,0.0
10886,11,6,10,2,40,70,1,221.762,67,0,9,0.0
10887,11,7,10,2,40,70,1,121.775,71,0,9,0.0
10888,11,8,10,2,40,70,1,217.235,84,0,9,0.0
10889,11,9,10,2,40,70,1,261.123,76,0,9,0.0
10890,12,0,5,1,40,32,0,855.6709999999999,30,1,9,0.0
10891,12,1,5,1,40,32,1,235.476,29,1,9,0.0
10892,12,2,5,1,40,32,0,199.771,39,1,9,0.0
10893,12,3,5,1,40,32,0,365.809,38,1,9,0.0
10894,12,4,5,1,40,32,0,1411.908,34,0,9,0.0
10895,13,0,10,1,40,36,1,407.508,33,1,9,0.0
10896,13,1,10,1,40,36,0,172.134,27,1,9,0.0
10897,13,2,10,1,40,36,0,259.315,43,1,9,0.0
10898,13,3,10,1,40,36,0,366.816,35,1,9,0.0
10899,13,4,10,1,40,36,0,1340.407,41,0,9,0.0
10900,13,5,10,1,40,36,1,290.581,27,0,9,0.0
10901,13,6,10,1,40,36,1,443.515,39,0,9,0.0
10902,13,7,10,1,40,36,0,214.66,53,0,9,0.0
10903,13,8,10,1,40,36,0,193.822,51,0,9,0.0
10904,13,9,10,1,40,36,0,166.599,36,0,9,0.0
10905,14,0,10,2,72,60,0,573.978,65,1,9,0.0
10906,14,1,10,2,72,60,1,268.209,49,1,9,0.0
10907,14,2,10,2,72,60,0,295.224,71,1,9,0.0
10908,14,3,10,2,72,60,1,233.675,58,1,9,0.0
10909,14,4,10,2,72,60,0,1613.361,64,0,9,0.0
10910,14,5,10,2,72,60,0,551.875,75,0,9,0.0
10911,14,6,10,2,72,60,0,109.855,73,0,9,0.0
10912,14,7,10,2,72,60,0,198.161,83,0,9,0.0
10913,14,8,10,2,72,60,0,147.587,70,0,9,0.0
10914,14,9,10,2,72,60,0,233.926,71,0,9,0.0
10915,15,0,10,2,40,60,1,566.0849999999999,80,1,9,0.0
10916,15,1,10,2,40,60,1,356.685,49,1,9,0.0
10917,15,2,10,2,40,60,0,379.517,41,1,9,0.0
10918,15,3,10,2,40,60,0,394.462,42,1,9,0.0
10919,15,4,10,2,40,60,1,1262.934,63,0,9,0.0
10920,15,5,10,2,40,60,1,200.975,62,0,9,0.0
10921,15,6,10,2,40,60,1,405.092,65,0,9,0.0
10922,15,7,10,2,40,60,1,161.712,56,0,9,0.0
10923,15,8,10,2,40,60,0,207.133,50,0,9,0.0
10924,15,9,10,2,40,60,0,203.686,59,0,9,0.0
10925,16,0,5,3,40,70,0,616.407,49,1,9,0.0
10926,16,1,5,3,40,70,1,309.35400000000004,66,1,9,0.0
10927,16,2,5,3,40,70,1,350.588,70,1,9,0.0
10928,16,3,5,3,40,70,1,326.108,77,1,9,0.0
10929,16,4,5,3,40,70,1,558.0540000000001,71,0,9,0.0
10930,17,0,10,2,40,60,1,365.024,58,1,9,0.0
10931,17,1,10,2,40,60,1,587.613,53,1,9,0.0
10932,17,2,10,2,40,60,0,321.056,43,1,9,0.0
10933,17,3,10,2,40,60,0,281.775,36,1,9,0.0
10934,17,4,10,2,40,60,1,771.777,66,0,9,0.0
10935,17,5,10,2,40,60,1,193.362,48,0,9,0.0
10936,17,6,10,2,40,60,0,230.758,33,0,9,0.0
10937,17,7,10,2,40,60,1,289.24,35,0,9,0.0
10938,17,8,10,2,40,60,1,251.138,64,0,9,0.0
10939,17,9,10,2,40,60,1,13.604,52,0,9,0.0
10940,18,0,10,1,70,40,1,506.312,38,1,9,0.0
10941,18,1,10,1,70,40,0,274.625,69,1,9,0.0
10942,18,2,10,1,70,40,0,333.63300000000004,72,1,9,0.0
10943,18,3,10,1,70,40,0,261.99,71,1,9,0.0
10944,18,4,10,1,70,40,0,265.11600000000004,67,0,9,0.0
10945,18,5,10,1,70,40,0,179.871,76,0,9,0.0
10946,18,6,10,1,70,40,0,129.34699999999998,79,0,9,0.0
10947,18,7,10,1,70,40,0,201.41600000000005,71,0,9,0.0
10948,18,8,10,1,70,40,0,126.09,85,0,9,0.0
10949,18,9,10,1,70,40,0,140.432,75,0,9,0.0
10950,19,0,5,3,60,56,0,428.367,66,1,9,0.0
10951,19,1,5,3,60,56,1,240.884,53,1,9,0.0
10952,19,2,5,3,60,56,1,268.96500000000003,60,1,9,0.0
10953,19,3,5,3,60,56,1,304.00100000000003,48,1,9,0.0
10954,19,4,5,3,60,56,0,1769.445,51,0,9,0.0
10955,20,0,5,2,20,40,0,462.364,13,1,9,0.0
10956,20,1,5,2,20,40,1,240.519,38,1,9,0.0
10957,20,2,5,2,20,40,0,364.424,28,1,9,0.0
10958,20,3,5,2,20,40,1,307.793,31,1,9,0.0
10959,20,4,5,2,20,40,1,819.628,22,0,9,0.0
10960,21,0,5,1,80,60,0,519.956,80,1,9,0.0
10961,21,1,5,1,80,60,0,264.912,77,1,9,0.0
10962,21,2,5,1,80,60,0,348.134,81,1,9,0.0
10963,21,3,5,1,80,60,1,371.651,60,1,9,0.0
10964,21,4,5,1,80,60,0,241.927,92,0,9,0.0
10965,22,0,10,1,48,40,0,453.803,42,1,9,0.0
10966,22,1,10,1,48,40,1,329.079,24,1,9,0.0
10967,22,2,10,1,48,40,0,313.206,60,1,9,0.0
10968,22,3,10,1,48,40,0,369.98,64,1,9,0.0
10969,22,4,10,1,48,40,0,1887.9,49,0,9,0.0
10970,22,5,10,1,48,40,0,415.544,40,0,9,0.0
10971,22,6,10,1,48,40,1,211.196,49,0,9,0.0
10972,22,7,10,1,48,40,1,111.207,48,0,9,0.0
10973,22,8,10,1,48,40,0,422.413,44,0,9,0.0
10974,22,9,10,1,48,40,1,586.108,46,0,9,0.0
10975,23,0,10,3,40,32,1,383.837,21,1,9,0.0
10976,23,1,10,3,40,32,0,245.751,58,1,9,0.0
10977,23,2,10,3,40,32,1,377.528,43,1,9,0.0
10978,23,3,10,3,40,32,1,368.131,29,1,9,0.0
10979,23,4,10,3,40,32,0,1687.05,42,0,9,0.0
10980,23,5,10,3,40,32,0,222.28,42,0,9,0.0
10981,23,6,10,3,40,32,1,426.451,30,0,9,0.0
10982,23,7,10,3,40,32,0,157.47,35,0,9,0.0
10983,23,8,10,3,40,32,0,355.326,30,0,9,0.0
10984,23,9,10,3,40,32,1,521.2560000000001,40,0,9,0.0
10985,24,0,10,3,48,60,1,408.811,43,1,9,0.0
10986,24,1,10,3,48,60,0,205.952,53,1,9,0.0
10987,24,2,10,3,48,60,1,258.28200000000004,70,1,9,0.0
10988,24,3,10,3,48,60,1,486.266,55,1,9,0.0
10989,24,4,10,3,48,60,1,2655.2250000000004,65,0,9,0.0
10990,24,5,10,3,48,60,1,222.409,73,0,9,0.0
10991,24,6,10,3,48,60,1,210.906,55,0,9,0.0
10992,24,7,10,3,48,60,0,198.915,54,0,9,0.0
10993,24,8,10,3,48,60,0,316.07800000000003,50,0,9,0.0
10994,24,9,10,3,48,60,1,331.757,52,0,9,0.0
10995,25,0,5,2,60,90,1,323.809,96,1,9,0.0
10996,25,1,5,2,60,90,0,365.12,72,1,9,0.0
10997,25,2,5,2,60,90,0,435.617,66,1,9,0.0
10998,25,3,5,2,60,90,1,279.798,92,1,9,0.0
10999,25,4,5,2,60,90,1,315.083,99,0,9,0.0
11000,26,0,5,3,52,60,1,659.694,68,1,9,0.0
11001,26,1,5,3,52,60,1,303.014,63,1,9,0.0
11002,26,2,5,3,52,60,1,311.534,62,1,9,0.0
11003,26,3,5,3,52,60,0,585.994,51,1,9,0.0
11004,26,4,5,3,52,60,1,959.584,60,0,9,0.0
11005,27,0,10,3,60,80,1,285.48400000000004,79,1,9,0.0
11006,27,1,10,3,60,80,0,447.846,74,1,9,0.0
11007,27,2,10,3,60,80,1,219.976,74,1,9,0.0
11008,27,3,10,3,60,80,1,312.796,90,1,9,0.0
11009,27,4,10,3,60,80,1,1289.973,85,0,9,0.0
11010,27,5,10,3,60,80,1,161.934,68,0,9,0.0
11011,27,6,10,3,60,80,0,247.991,60,0,9,0.0
11012,27,7,10,3,60,80,1,266.141,86,0,9,0.0
11013,27,8,10,3,60,80,1,204.092,69,0,9,0.0
11014,27,9,10,3,60,80,1,265.19100000000003,85,0,9,0.0
11015,28,0,10,2,40,60,1,363.318,58,1,9,0.0
11016,28,1,10,2,40,60,1,354.43,53,1,9,0.0
11017,28,2,10,2,40,60,0,417.143,43,1,9,0.0
11018,28,3,10,2,40,60,0,341.119,36,1,9,0.0
11019,28,4,10,2,40,60,1,1868.221,58,0,9,0.0
11020,28,5,10,2,40,60,1,268.28200000000004,58,0,9,0.0
11021,28,6,10,2,40,60,1,101.875,42,0,9,0.0
11022,28,7,10,2,40,60,0,223.349,32,0,9,0.0
11023,28,8,10,2,40,60,0,130.457,33,0,9,0.0
11024,28,9,10,2,40,60,1,0.281,57,0,9,0.0
11025,29,0,10,1,30,60,0,783.091,21,1,9,0.0
11026,29,1,10,1,30,60,0,308.832,26,1,9,0.0
11027,29,2,10,1,30,60,1,310.12,58,1,9,0.0
11028,29,3,10,1,30,60,0,319.38,30,1,9,0.0
11029,29,4,10,1,30,60,1,608.108,65,0,9,0.0
11030,29,5,10,1,30,60,1,1068.4070000000002,43,0,9,0.0
11031,29,6,10,1,30,60,1,92.675,49,0,9,0.0
11032,29,7,10,1,30,60,1,62.50600000000001,48,0,9,0.0
11033,29,8,10,1,30,60,1,48.844,63,0,9,0.0
11034,29,9,10,1,30,60,1,435.708,72,0,9,0.0
11035,30,0,10,2,60,68,0,1871.089,49,1,9,0.0
11036,30,1,10,2,60,68,1,2136.63,65,1,9,0.0
11037,30,2,10,2,60,68,0,447.168,51,1,9,0.0
11038,30,3,10,2,60,68,1,386.182,65,1,9,0.0
11039,30,4,10,2,60,68,1,295.626,61,0,9,0.0
11040,30,5,10,2,60,68,1,257.202,72,0,9,0.0
11041,30,6,10,2,60,68,1,219.813,70,0,9,0.0
11042,30,7,10,2,60,68,1,200.29,84,0,9,0.0
11043,30,8,10,2,60,68,1,172.00099999999998,79,0,9,0.0
11044,30,9,10,2,60,68,1,226.593,72,0,9,0.0
11045,31,0,5,3,68,60,1,454.355,57,1,9,0.0
11046,31,1,5,3,68,60,1,649.824,63,1,9,0.0
11047,31,2,5,3,68,60,0,524.551,75,1,9,0.0
11048,31,3,5,3,68,60,1,612.916,55,1,9,0.0
11049,31,4,5,3,68,60,0,824.673,83,0,9,0.0
11050,32,0,10,2,40,48,1,645.0780000000001,65,1,9,0.0
11051,32,1,10,2,40,48,1,432.154,42,1,9,0.0
11052,32,2,10,2,40,48,0,420.597,62,1,9,0.0
11053,32,3,10,2,40,48,0,272.543,41,1,9,0.0
11054,32,4,10,2,40,48,1,1266.856,58,0,9,0.0
11055,32,5,10,2,40,48,1,347.497,52,0,9,0.0
11056,32,6,10,2,40,48,0,250.842,33,0,9,0.0
11057,32,7,10,2,40,48,0,365.29,34,0,9,0.0
11058,32,8,10,2,40,48,1,51.394000000000005,45,0,9,0.0
11059,32,9,10,2,40,48,1,29.944,51,0,9,0.0
11060,33,0,10,3,40,20,1,90.626,17,1,9,0.0
11061,33,1,10,3,40,20,1,564.0169999999999,26,1,9,0.0
11062,33,2,10,3,40,20,0,683.8720000000001,27,1,9,0.0
11063,33,3,10,3,40,20,1,421.703,23,1,9,0.0
11064,33,4,10,3,40,20,0,1681.942,27,0,9,0.0
11065,33,5,10,3,40,20,0,161.83,25,0,9,0.0
11066,33,6,10,3,40,20,1,232.198,19,0,9,0.0
11067,33,7,10,3,40,20,0,227.625,46,0,9,0.0
11068,33,8,10,3,40,20,0,174.785,41,0,9,0.0
11069,33,9,10,3,40,20,0,0.289,28,0,9,0.0
11070,34,0,10,3,30,60,0,609.583,52,1,9,0.0
11071,34,1,10,3,30,60,1,253.869,72,1,9,0.0
11072,34,2,10,3,30,60,1,361.589,71,1,9,0.0
11073,34,3,10,3,30,60,1,377.451,60,1,9,0.0
11074,34,4,10,3,30,60,1,1479.426,67,0,9,0.0
11075,34,5,10,3,30,60,1,192.558,57,0,9,0.0
11076,34,6,10,3,30,60,0,877.1560000000001,24,0,9,0.0
11077,34,7,10,3,30,60,1,222.633,75,0,9,0.0
11078,34,8,10,3,30,60,1,153.959,61,0,9,0.0
11079,34,9,10,3,30,60,1,0.3869999999999999,58,0,9,0.0
11080,35,0,10,1,40,60,1,134.358,53,1,9,0.0
11081,35,1,10,1,40,60,0,511.173,43,1,9,0.0
11082,35,2,10,1,40,60,0,375.109,50,1,9,0.0
11083,35,3,10,1,40,60,0,477.161,27,1,9,0.0
11084,35,4,10,1,40,60,1,1830.697,57,0,9,0.0
11085,35,5,10,1,40,60,1,208.177,56,0,9,0.0
11086,35,6,10,1,40,60,1,155.98600000000002,63,0,9,0.0
11087,35,7,10,1,40,60,1,194.991,69,0,9,0.0
11088,35,8,10,1,40,60,1,120.07,68,0,9,0.0
11089,35,9,10,1,40,60,1,239.931,62,0,9,0.0
11090,36,0,10,2,36,40,0,435.163,34,1,9,0.0
11091,36,1,10,2,36,40,1,311.386,35,1,9,0.0
11092,36,2,10,2,36,40,1,368.26,41,1,9,0.0
11093,36,3,10,2,36,40,0,310.576,39,1,9,0.0
11094,36,4,10,2,36,40,1,255.677,41,0,9,0.0
11095,36,5,10,2,36,40,1,946.327,33,0,9,0.0
11096,36,6,10,2,36,40,0,239.731,43,0,9,0.0
11097,36,7,10,2,36,40,0,195.325,39,0,9,0.0
11098,36,8,10,2,36,40,1,375.741,52,0,9,0.0
11099,36,9,10,2,36,40,1,780.479,33,0,9,0.0
11100,37,0,5,2,80,60,1,466.133,70,1,9,0.0
11101,37,1,5,2,80,60,1,452.934,73,1,9,0.0
11102,37,2,5,2,80,60,0,648.4100000000001,72,1,9,0.0
11103,37,3,5,2,80,60,0,340.09000000000003,67,1,9,0.0
11104,37,4,5,2,80,60,1,900.025,61,0,9,0.0
11105,38,0,10,2,40,10,0,676.2,46,1,9,0.0
11106,38,1,10,2,40,10,0,4022.438,51,1,9,0.0
11107,38,2,10,2,40,10,1,519.3839999999999,17,1,9,0.0
11108,38,3,10,2,40,10,1,296.06,21,1,9,0.0
11109,38,4,10,2,40,10,0,553.9269999999999,37,0,9,0.0
11110,38,5,10,2,40,10,0,240.331,45,0,9,0.0
11111,38,6,10,2,40,10,0,234.877,34,0,9,0.0
11112,38,7,10,2,40,10,1,350.159,10,0,9,0.0
11113,38,8,10,2,40,10,0,244.438,44,0,9,0.0
11114,38,9,10,2,40,10,0,63.13199999999999,48,0,9,0.0
11115,39,0,10,1,40,36,1,505.951,33,1,9,0.0
11116,39,1,10,1,40,36,0,404.132,27,1,9,0.0
11117,39,2,10,1,40,36,0,920.385,43,1,9,0.0
11118,39,3,10,1,40,36,0,264.352,35,1,9,0.0
11119,39,4,10,1,40,36,0,1140.277,38,0,9,0.0
11120,39,5,10,1,40,36,1,162.226,33,0,9,0.0
11121,39,6,10,1,40,36,0,327.962,33,0,9,0.0
11122,39,7,10,1,40,36,1,271.58500000000004,31,0,9,0.0
11123,39,8,10,1,40,36,0,400.697,34,0,9,0.0
11124,39,9,10,1,40,36,0,157.159,33,0,9,0.0
11125,40,0,10,2,60,68,0,2277.74,49,1,9,0.0
11126,40,1,10,2,60,68,1,590.0490000000001,65,1,9,0.0
11127,40,2,10,2,60,68,0,283.702,51,1,9,0.0
11128,40,3,10,2,60,68,1,205.936,65,1,9,0.0
11129,40,4,10,2,60,68,1,1306.549,57,0,9,0.0
11130,40,5,10,2,60,68,1,441.355,63,0,9,0.0
11131,40,6,10,2,60,68,1,1612.414,62,0,9,0.0
11132,40,7,10,2,60,68,1,262.606,59,0,9,0.0
11133,40,8,10,2,60,68,0,200.477,52,0,9,0.0
11134,40,9,10,2,60,68,1,308.668,73,0,9,0.0
11135,41,0,10,1,32,40,0,1029.209,30,1,9,0.0
11136,41,1,10,1,32,40,0,408.977,34,1,9,0.0
11137,41,2,10,1,32,40,0,262.225,27,1,9,0.0
11138,41,3,10,1,32,40,1,321.651,36,1,9,0.0
11139,41,4,10,1,32,40,1,2201.98,33,0,9,0.0
11140,41,5,10,1,32,40,1,140.27700000000002,45,0,9,0.0
11141,41,6,10,1,32,40,1,387.768,34,0,9,0.0
11142,41,7,10,1,32,40,0,232.6,30,0,9,0.0
11143,41,8,10,1,32,40,1,276.0,48,0,9,0.0
11144,41,9,10,1,32,40,1,0.3269999999999999,39,0,9,0.0
11145,42,0,5,2,64,60,1,505.421,52,1,9,0.0
11146,42,1,5,2,64,60,1,355.94,45,1,9,0.0
11147,42,2,5,2,64,60,0,1170.723,68,1,9,0.0
11148,42,3,5,2,64,60,0,568.578,54,1,9,0.0
11149,42,4,5,2,64,60,0,1070.44,60,0,9,0.0
11150,43,0,10,1,40,60,1,792.361,53,1,9,0.0
11151,43,1,10,1,40,60,0,260.905,43,1,9,0.0
11152,43,2,10,1,40,60,0,312.402,50,1,9,0.0
11153,43,3,10,1,40,60,0,345.331,27,1,9,0.0
11154,43,4,10,1,40,60,1,2399.956,64,0,9,0.0
11155,43,5,10,1,40,60,1,194.769,54,0,9,0.0
11156,43,6,10,1,40,60,1,239.292,49,0,9,0.0
11157,43,7,10,1,40,60,1,129.89800000000002,46,0,9,0.0
11158,43,8,10,1,40,60,0,497.942,41,0,9,0.0
11159,43,9,10,1,40,60,1,226.081,55,0,9,0.0
11160,44,0,5,3,40,28,1,381.583,25,1,9,0.0
11161,44,1,5,3,40,28,1,411.4380000000001,24,1,9,0.0
11162,44,2,5,3,40,28,1,312.97799999999995,38,1,9,0.0
11163,44,3,5,3,40,28,0,362.746,38,1,9,0.0
11164,44,4,5,3,40,28,0,929.111,45,0,9,0.0
11165,45,0,5,1,48,60,1,449.793,48,1,9,0.0
11166,45,1,5,1,48,60,0,132.771,46,1,9,0.0
11167,45,2,5,1,48,60,0,197.514,40,1,9,0.0
11168,45,3,5,1,48,60,0,323.533,46,1,9,0.0
11169,45,4,5,1,48,60,1,987.795,63,0,9,0.0
11170,46,0,10,1,60,80,0,632.846,65,1,9,0.0
11171,46,1,10,1,60,80,1,420.522,72,1,9,0.0
11172,46,2,10,1,60,80,0,873.949,63,1,9,0.0
11173,46,3,10,1,60,80,0,331.447,53,1,9,0.0
11174,46,4,10,1,60,80,1,292.307,85,0,9,0.0
11175,46,5,10,1,60,80,1,196.911,76,0,9,0.0
11176,46,6,10,1,60,80,1,107.007,76,0,9,0.0
11177,46,7,10,1,60,80,1,99.365,64,0,9,0.0
11178,46,8,10,1,60,80,1,235.749,76,0,9,0.0
11179,46,9,10,1,60,80,1,0.837,68,0,9,0.0
11180,47,0,10,2,10,40,0,540.356,18,1,9,0.0
11181,47,1,10,2,10,40,1,251.88700000000003,42,1,9,0.0
11182,47,2,10,2,10,40,1,231.424,45,1,9,0.0
11183,47,3,10,2,10,40,0,364.36800000000005,15,1,9,0.0
11184,47,4,10,2,10,40,1,1115.761,29,0,9,0.0
11185,47,5,10,2,10,40,1,882.3530000000001,37,0,9,0.0
11186,47,6,10,2,10,40,1,275.172,50,0,9,0.0
11187,47,7,10,2,10,40,0,501.296,12,0,9,0.0
11188,47,8,10,2,10,40,1,181.91,45,0,9,0.0
11189,47,9,10,2,10,40,1,19.103,32,0,9,0.0
11190,48,0,10,2,40,60,0,991.339,41,1,9,0.0
11191,48,1,10,2,40,60,0,412.511,47,1,9,0.0
11192,48,2,10,2,40,60,1,274.008,74,1,9,0.0
11193,48,3,10,2,40,60,1,356.052,67,1,9,0.0
11194,48,4,10,2,40,60,1,219.936,67,0,9,0.0
11195,48,5,10,2,40,60,1,39.001,53,0,9,0.0
11196,48,6,10,2,40,60,1,0.256,56,0,9,0.0
11197,48,7,10,2,40,60,1,47.885,62,0,9,0.0
11198,48,8,10,2,40,60,1,0.4519999999999999,59,0,9,0.0
11199,48,9,10,2,40,60,1,47.567,47,0,9,0.0
11200,49,0,5,2,40,48,1,51.024,58,1,9,0.0
11201,49,1,5,2,40,48,0,615.8130000000001,51,1,9,0.0
11202,49,2,5,2,40,48,0,316.51800000000003,28,1,9,0.0
11203,49,3,5,2,40,48,1,252.711,47,1,9,0.0
11204,49,4,5,2,40,48,1,984.475,52,0,9,0.0
11205,50,0,5,2,40,28,0,509.135,46,1,9,0.0
11206,50,1,5,2,40,28,1,285.86,41,1,9,0.0
11207,50,2,5,2,40,28,0,360.656,57,1,9,0.0
11208,50,3,5,2,40,28,1,319.255,24,1,9,0.0
11209,50,4,5,2,40,28,0,504.401,41,0,9,0.0
11210,51,0,5,3,60,56,0,465.595,66,1,9,0.0
11211,51,1,5,3,60,56,1,259.93,53,1,9,0.0
11212,51,2,5,3,60,56,1,262.41900000000004,60,1,9,0.0
11213,51,3,5,3,60,56,1,267.038,48,1,9,0.0
11214,51,4,5,3,60,56,0,596.428,51,0,9,0.0
11215,52,0,5,2,60,90,1,378.079,96,1,9,0.0
11216,52,1,5,2,60,90,0,384.128,72,1,9,0.0
11217,52,2,5,2,60,90,0,407.277,66,1,9,0.0
11218,52,3,5,2,60,90,1,236.435,92,1,9,0.0
11219,52,4,5,2,60,90,1,87.04,91,0,9,0.0
11220,53,0,10,2,40,48,1,409.047,65,1,9,0.0
11221,53,1,10,2,40,48,1,461.788,42,1,9,0.0
11222,53,2,10,2,40,48,0,465.565,62,1,9,0.0
11223,53,3,10,2,40,48,0,316.17400000000004,41,1,9,0.0
11224,53,4,10,2,40,48,1,2964.8500000000004,41,0,9,0.0
11225,53,5,10,2,40,48,1,256.538,47,0,9,0.0
11226,53,6,10,2,40,48,1,75.649,44,0,9,0.0
11227,53,7,10,2,40,48,0,221.76,25,0,9,0.0
11228,53,8,10,2,40,48,1,104.859,50,0,9,0.0
11229,53,9,10,2,40,48,1,321.259,39,0,9,0.0
11230,54,0,10,2,48,60,1,264.846,51,1,9,0.0
11231,54,1,10,2,48,60,0,371.854,37,1,9,0.0
11232,54,2,10,2,48,60,1,314.125,62,1,9,0.0
11233,54,3,10,2,48,60,0,307.05,47,1,9,0.0
11234,54,4,10,2,48,60,1,275.703,61,0,9,0.0
11235,54,5,10,2,48,60,1,212.822,66,0,9,0.0
11236,54,6,10,2,48,60,1,201.937,60,0,9,0.0
11237,54,7,10,2,48,60,1,198.201,61,0,9,0.0
11238,54,8,10,2,48,60,1,226.62,57,0,9,0.0
11239,54,9,10,2,48,60,1,158.105,48,0,9,0.0
11240,55,0,5,2,60,72,0,532.674,58,1,9,0.0
11241,55,1,5,2,60,72,1,228.226,68,1,9,0.0
11242,55,2,5,2,60,72,0,297.748,76,1,9,0.0
11243,55,3,5,2,60,72,1,227.842,72,1,9,0.0
11244,55,4,5,2,60,72,0,272.187,58,0,9,0.0
11245,56,0,10,3,52,40,1,563.107,48,1,9,0.0
11246,56,1,10,3,52,40,0,0.34,45,1,9,0.0
11247,56,2,10,3,52,40,1,255.675,41,1,9,0.0
11248,56,3,10,3,52,40,1,499.114,48,1,9,0.0
11249,56,4,10,3,52,40,1,1196.506,37,0,9,0.0
11250,56,5,10,3,52,40,0,656.547,49,0,9,0.0
11251,56,6,10,3,52,40,0,195.266,60,0,9,0.0
11252,56,7,10,3,52,40,0,111.516,50,0,9,0.0
11253,56,8,10,3,52,40,0,119.224,61,0,9,0.0
11254,56,9,10,3,52,40,0,55.786,48,0,9,0.0
11255,57,0,10,2,40,60,1,738.797,80,1,9,0.0
11256,57,1,10,2,40,60,1,226.409,49,1,9,0.0
11257,57,2,10,2,40,60,0,390.624,41,1,9,0.0
11258,57,3,10,2,40,60,0,403.848,42,1,9,0.0
11259,57,4,10,2,40,60,1,1544.561,70,0,9,0.0
11260,57,5,10,2,40,60,1,423.456,71,0,9,0.0
11261,57,6,10,2,40,60,1,370.759,47,0,9,0.0
11262,57,7,10,2,40,60,1,184.255,76,0,9,0.0
11263,57,8,10,2,40,60,1,85.214,51,0,9,0.0
11264,57,9,10,2,40,60,1,111.333,62,0,9,0.0
11265,58,0,10,2,40,36,1,439.6590000000001,37,1,9,0.0
11266,58,1,10,2,40,36,0,299.63800000000003,48,1,9,0.0
11267,58,2,10,2,40,36,0,278.014,23,1,9,0.0
11268,58,3,10,2,40,36,1,320.907,39,1,9,0.0
11269,58,4,10,2,40,36,0,865.525,40,0,9,0.0
11270,58,5,10,2,40,36,0,186.579,37,0,9,0.0
11271,58,6,10,2,40,36,0,207.71,24,0,9,0.0
11272,58,7,10,2,40,36,1,234.689,19,0,9,0.0
11273,58,8,10,2,40,36,0,118.22,37,0,9,0.0
11274,58,9,10,2,40,36,0,70.473,47,0,9,0.0
11275,59,0,5,2,40,28,1,536.956,12,1,9,0.0
11276,59,1,5,2,40,28,0,329.137,44,1,9,0.0
11277,59,2,5,2,40,28,0,561.6020000000001,51,1,9,0.0
11278,59,3,5,2,40,28,1,271.868,21,1,9,0.0
11279,59,4,5,2,40,28,0,354.643,53,0,9,0.0
11280,60,0,5,3,60,30,1,425.938,45,1,9,0.0
11281,60,1,5,3,60,30,0,326.677,62,1,9,0.0
11282,60,2,5,3,60,30,1,255.055,30,1,9,0.0
11283,60,3,5,3,60,30,1,338.323,40,1,9,0.0
11284,60,4,5,3,60,30,0,1073.951,58,0,9,0.0
11285,61,0,10,2,40,70,0,467.68,43,1,9,0.0
11286,61,1,10,2,40,70,1,238.143,73,1,9,0.0
11287,61,2,10,2,40,70,1,457.755,79,1,9,0.0
11288,61,3,10,2,40,70,0,237.045,35,1,9,0.0
11289,61,4,10,2,40,70,1,1457.269,65,0,9,0.0
11290,61,5,10,2,40,70,1,202.907,72,0,9,0.0
11291,61,6,10,2,40,70,1,175.455,62,0,9,0.0
11292,61,7,10,2,40,70,1,132.717,59,0,9,0.0
11293,61,8,10,2,40,70,1,68.158,77,0,9,0.0
11294,61,9,10,2,40,70,1,150.333,70,0,9,0.0
11295,62,0,10,2,36,40,0,573.762,34,1,9,0.0
